sequence_id	protein_id	start	end	strand	average_p	max_p
1	1_3076	3578866	3579099	+	0.017594976478851363	0.017594976478851363
1	1_3077	3579196	3580398	+	0.0074843296854814195	0.0074843296854814195
1	1_3078	3580619	3580882	+	0.026736335130309	0.026736335130309
1	1_3079	3581154	3582821	-	0.023855039835434282	0.023855039835434282
1	1_3080	3583011	3584822	-	0.024730713474285824	0.024730713474285824
1	1_3081	3584851	3586482	-	0.013715384021657532	0.013715384021657532
1	1_3082	3586586	3588214	-	0.020271709979900177	0.020271709979900177
1	1_3083	3588367	3590916	-	0.024774692293616608	0.024774692293616608
1	1_3084	3590994	3593432	-	0.021942627202201602	0.021942627202201602
1	1_3085	3593594	3595312	-	0.027260830043788972	0.027260830043788972
1	1_3086	3595545	3596774	+	0.032220110989723875	0.032220110989723875
1	1_3087	3596828	3597298	+	0.03968434539739675	0.03968434539739675
1	1_3088	3597386	3598510	-	0.047919722903682335	0.047919722903682335
1	1_3089	3598719	3600218	-	0.014905677079240535	0.014905677079240535
1	1_3090	3600414	3601043	-	0.009173173957283861	0.009173173957283861
1	1_3091	3601404	3602015	-	0.020944967899923134	0.020944967899923134
1	1_3092	3602395	3602721	+	0.02112674144106584	0.02112674144106584
1	1_3093	3602867	3603766	-	0.013876209595728784	0.013876209595728784
1	1_3094	3603848	3604543	+	0.00689453190215269	0.00689453190215269
1	1_3095	3604575	3605348	+	0.007108834164957835	0.007108834164957835
1	1_3096	3605445	3606155	+	0.009632956318039499	0.009632956318039499
1	1_3097	3606234	3607865	-	0.003341403790700833	0.003341403790700833
1	1_3098	3607978	3608286	-	0.002717266974685882	0.002717266974685882
1	1_3099	3608545	3609546	+	0.010490003676205263	0.010490003676205263
1	1_3100	3609916	3610704	+	0.010908174122389444	0.010908174122389444
1	1_3101	3610692	3612116	+	0.0010145001293290512	0.0010145001293290512
1	1_3102	3612347	3612631	-	0.011985005599615035	0.011985005599615035
1	1_3103	3613036	3613758	-	0.0076850273849402495	0.0076850273849402495
1	1_3104	3613936	3614082	+	0.013230085813088134	0.013230085813088134
1	1_3105	3614075	3614281	+	0.013489008127225541	0.013489008127225541
1	1_3106	3614802	3615686	-	0.0061861895801191055	0.0061861895801191055
1	1_3107	3615686	3616633	-	0.008111734974584865	0.008111734974584865
1	1_3108	3616762	3618021	+	0.019383604547960006	0.019383604547960006
1	1_3109	3618046	3618318	-	0.020396937918796043	0.020396937918796043
1	1_3110	3618315	3619454	-	0.00009573622929826758	0.00009573622929826758
1	1_3111	3619447	3619950	-	0.00545428148885662	0.00545428148885662
1	1_3112	3619947	3620609	-	0.00005640462679119453	0.00005640462679119453
1	1_3113	3620731	3621285	+	0.009844697296514644	0.009844697296514644
1	1_3114	3621343	3621528	-	0.009732730239449114	0.009732730239449114
1	1_3115	3621644	3622210	-	0.0003757733757265524	0.0003757733757265524
1	1_3116	3622161	3623345	-	0.0031116291903870207	0.0031116291903870207
1	1_3117	3623359	3624501	-	0.000012017928560417678	0.000012017928560417678
1	1_3118	3624596	3625996	-	0.00005227251528104277	0.00005227251528104277
1	1_3119	3626007	3626375	-	0.04288853692935335	0.04288853692935335
1	1_3120	3626397	3628244	-	0.008886310352429025	0.008886310352429025
1	1_3121	3628352	3629122	-	0.010136455757498527	0.010136455757498527
1	1_3122	3629419	3630468	+	0.0000705082569556621	0.0000705082569556621
1	1_3123	3630503	3631474	+	0.009601618054095946	0.009601618054095946
1	1_3124	3631537	3632895	-	0.009577760267042617	0.009577760267042617
1	1_3125	3633031	3633549	-	0.000027484485839711635	0.000027484485839711635
1	1_3126	3633592	3634035	-	0.00003598609972331334	0.00003598609972331334
1	1_3127	3634266	3635561	-	0.000030680347725381	0.000030680347725381
1	1_3128	3635604	3637232	-	0.005097028129196905	0.005097028129196905
1	1_3129	3637266	3638117	-	0.00004447489741272975	0.00004447489741272975
1	1_3130	3638217	3638678	-	6.858981805984351e-6	6.858981805984351e-6
1	1_3131	3638783	3639805	-	7.351470457147905e-6	7.351470457147905e-6
1	1_3132	3639958	3640362	-	0.00021208417093422852	0.00021208417093422852
1	1_3133	3640417	3640797	-	0.000021741845527388767	0.000021741845527388767
1	1_3134	3640997	3641110	-	0.000011944910306214896	0.000011944910306214896
1	1_3135	3641184	3641405	-	0.0011084924828796692	0.0011084924828796692
1	1_3136	3641544	3642395	-	0.00360898435890961	0.00360898435890961
1	1_3137	3642500	3643147	-	0.00010309932856332974	0.00010309932856332974
1	1_3138	3643147	3644460	-	0.00005545273702012112	0.00005545273702012112
1	1_3139	3644648	3645103	-	0.0002795354515133265	0.0002795354515133265
1	1_3140	3645105	3645287	-	0.0001300222613108716	0.0001300222613108716
1	1_3141	3645287	3645889	-	0.00037275774839585406	0.00037275774839585406
1	1_3142	3645935	3646318	-	0.00012246586234151524	0.00012246586234151524
1	1_3143	3646321	3646860	-	0.00002086412159906325	0.00002086412159906325
1	1_3144	3646881	3647279	-	0.00046138803367454007	0.00046138803367454007
1	1_3145	3647502	3647687	-	0.008887428850715877	0.008887428850715877
1	1_3146	3647693	3648244	-	0.0004923956291943625	0.0004923956291943625
1	1_3147	3648244	3648555	-	0.0005099880151580584	0.0005099880151580584
1	1_3148	3648558	3648926	-	0.00040931845694837176	0.00040931845694837176
1	1_3149	3649032	3649313	-	0.000015213064068253422	0.000015213064068253422
1	1_3150	3649313	3649537	-	0.00003290901865589822	0.00003290901865589822
1	1_3151	3649537	3649956	-	0.0001833029137486994	0.0001833029137486994
1	1_3152	3649962	3650804	-	0.000032280824855422954	0.000032280824855422954
1	1_3153	3650804	3651181	-	0.000022387031242808427	0.000022387031242808427
1	1_3154	3651195	3651476	-	0.0000340715176291996	0.0000340715176291996
1	1_3155	3651489	3652325	-	0.0004054622993888606	0.0004054622993888606
1	1_3156	3652365	3652688	-	0.015808896738932404	0.015808896738932404
1	1_3157	3652688	3653338	-	0.00009368762110389466	0.00009368762110389466
1	1_3158	3653343	3653987	-	0.000050700093416165156	0.000050700093416165156
1	1_3159	3654002	3654310	-	0.000011443902470929664	0.000011443902470929664
1	1_3160	3654737	3654991	-	0.019283882407500313	0.019283882407500313
1	1_3161	3655181	3657811	+	0.015801996964000975	0.015801996964000975
1	1_3162	3657893	3659713	-	0.10231874903646869	0.10231874903646869
1	1_3163	3659720	3661021	-	0.10666245417915038	0.10666245417915038
1	1_3164	3661047	3661931	-	0.11229655859251782	0.11229655859251782
1	1_3165	3661941	3662747	-	0.15585609359289912	0.15585609359289912
1	1_3166	3662744	3663145	-	0.2130211957802054	0.2130211957802054
1	1_3167	3663289	3664200	-	0.22743453465382416	0.22743453465382416
1	1_3168	3664197	3665174	-	0.2183551144640114	0.2183551144640114
1	1_3169	3665257	3666132	+	0.22609428576133803	0.22609428576133803
1	1_3170	3666129	3666728	+	0.237767711415368	0.237767711415368
1	1_3171	3666927	3668204	-	0.243322922574176	0.243322922574176
1	1_3172	3668269	3670401	-	0.24294188370581232	0.24294188370581232
1	1_3173	3670441	3670911	-	0.22754309686718832	0.22754309686718832
1	1_3174	3670914	3671285	-	0.043994226612015616	0.043994226612015616
1	1_3175	3671646	3674126	+	0.0018468494250594896	0.0018468494250594896
1	1_3176	3674249	3678148	-	0.026977463843406366	0.026977463843406366
1	1_3177	3678246	3681728	-	0.024399947387630867	0.024399947387630867
1	1_3178	3682305	3682685	-	0.021530129087088477	0.021530129087088477
1	1_3179	3682796	3683326	-	0.018332993766572617	0.018332993766572617
1	1_3180	3683573	3684484	-	0.02120842440959449	0.02120842440959449
1	1_3181	3684562	3685509	-	0.025456923788045628	0.025456923788045628
1	1_3182	3685694	3686422	-	0.01280069822612728	0.01280069822612728
1	1_3183	3686511	3686945	-	0.017121459640479616	0.017121459640479616
1	1_3184	3687111	3688034	-	0.020733192861580412	0.020733192861580412
1	1_3185	3688117	3688398	-	0.00005645717946705027	0.00005645717946705027
1	1_3186	3688804	3689997	+	0.008462339378526345	0.008462339378526345
1	1_3187	3690251	3691270	+	0.009696063599617286	0.009696063599617286
1	1_3188	3691260	3691676	-	0.012232711398798769	0.012232711398798769
1	1_3189	3691693	3692748	-	0.000026188519459377576	0.000026188519459377576
1	1_3190	3692829	3693227	-	0.023498907628433773	0.023498907628433773
1	1_3191	3693268	3694737	-	0.022724295933130315	0.022724295933130315
1	1_3192	3694822	3695391	-	0.011592579925033108	0.011592579925033108
1	1_3193	3695539	3695967	-	0.008514492025511073	0.008514492025511073
1	1_3194	3695969	3696421	-	0.006990566505784547	0.006990566505784547
1	1_3195	3696553	3696717	-	0.0007643463767469342	0.0007643463767469342
1	1_3196	3697411	3698685	+	0.056185896545196595	0.056185896545196595
1	1_3197	3698739	3699395	+	0.052549196011643304	0.052549196011643304
1	1_3198	3699445	3699837	-	0.049806619765708104	0.049806619765708104
1	1_3199	3699931	3700350	-	0.04736678489401644	0.04736678489401644
1	1_3200	3700643	3700867	-	0.04520421385513075	0.04520421385513075
1	1_3201	3702147	3702950	-	0.043296324385843764	0.043296324385843764
1	1_3202	3703603	3704454	+	0.04162319368991379	0.04162319368991379
1	1_3203	3704438	3705568	-	0.04248312333044318	0.04248312333044318
1	1_3204	3706456	3706728	+	0.043531424191420996	0.043531424191420996
1	1_3205	3706725	3707069	+	0.044779042968025075	0.044779042968025075
1	1_3206	3707066	3708067	+	0.04623900769729511	0.04623900769729511
1	1_3207	3708064	3708402	+	0.04792656380109098	0.04792656380109098
1	1_3208	3708429	3708671	+	0.04985933328369729	0.04985933328369729
1	1_3209	3708757	3710427	+	0.05205749874646694	0.05205749874646694
1	1_3210	3710430	3712511	+	0.05454401414104403	0.05454401414104403
1	1_3211	3712749	3713240	+	0.05734484446191874	0.05734484446191874
1	1_3212	3713250	3713528	+	0.060489236881261434	0.060489236881261434
1	1_3213	3713616	3714545	+	0.06401002615731305	0.06401002615731305
1	1_3214	3714542	3714895	+	0.06794397750550443	0.06794397750550443
1	1_3215	3714892	3716052	+	0.07233217051267556	0.07233217051267556
1	1_3216	3716343	3716549	+	0.01738097271082789	0.01738097271082789
1	1_3217	3716546	3717907	+	0.008257949012940968	0.008257949012940968
1	1_3218	3718362	3718850	+	0.00016248045920880358	0.00016248045920880358
1	1_3219	3719045	3720472	+	0.002667703388202304	0.002667703388202304
1	1_3220	3720491	3721726	+	0.013330228534854357	0.013330228534854357
1	1_3221	3721710	3722234	-	0.01575837287389431	0.01575837287389431
1	1_3222	3722356	3722748	-	0.012946040348603437	0.012946040348603437
1	1_3223	3722745	3723608	-	0.015157744319727233	0.015157744319727233
1	1_3224	3723810	3725342	-	0.008021536341518398	0.008021536341518398
1	1_3225	3725339	3726916	-	0.005257611356546558	0.005257611356546558
1	1_3226	3726931	3728952	-	0.005521751374179061	0.005521751374179061
1	1_3227	3728949	3729296	-	0.005876465311205315	0.005876465311205315
1	1_3228	3729296	3729883	-	0.00007555239915167005	0.00007555239915167005
1	1_3229	3729880	3730497	-	0.0006293739856935108	0.0006293739856935108
1	1_3230	3730497	3731465	-	0.000013417245705799677	0.000013417245705799677
1	1_3231	3731462	3732547	-	0.0005423759240253773	0.0005423759240253773
1	1_3232	3732544	3733137	-	0.001290651877053125	0.001290651877053125
1	1_3233	3733128	3733535	-	0.0016946219223162042	0.0016946219223162042
1	1_3234	3733683	3734861	+	0.09152718429860733	0.09152718429860733
1	1_3235	3735233	3736525	+	0.08470828963153833	0.08470828963153833
1	1_3236	3736821	3737492	+	0.07501770666039044	0.07501770666039044
1	1_3237	3737643	3739586	+	0.061343379022387665	0.061343379022387665
1	1_3238	3739579	3740658	+	0.04896567995331889	0.04896567995331889
1	1_3239	3740882	3741829	+	0.03775535753347728	0.03775535753347728
1	1_3240	3742078	3743394	+	0.032409018276181145	0.032409018276181145
1	1_3241	3743509	3743913	-	0.03806577772508544	0.03806577772508544
1	1_3242	3743922	3744131	-	0.047380393197740726	0.047380393197740726
1	1_3243	3744244	3745455	-	0.05766350303185041	0.05766350303185041
1	1_3244	3745678	3746688	-	0.069022486771803	0.069022486771803
1	1_3245	3747082	3747312	+	0.06724967276929879	0.06724967276929879
1	1_3246	3747373	3749376	+	0.022884487939389946	0.022884487939389946
1	1_3247	3749461	3750279	-	0.008952037058351457	0.008952037058351457
1	1_3248	3750619	3751842	+	0.008253106239038828	0.008253106239038828
1	1_3249	3752011	3752616	+	0.012599250272129835	0.012599250272129835
1	1_3250	3752738	3753352	+	0.01499915732765569	0.01499915732765569
1	1_3251	3753420	3755075	-	0.007998376559888188	0.007998376559888188
1	1_3252	3755072	3756664	-	0.005524263626882264	0.005524263626882264
1	1_3253	3756666	3758561	-	0.008324753249322763	0.008324753249322763
1	1_3254	3758571	3758870	-	0.00696662784148227	0.00696662784148227
1	1_3255	3758867	3759682	-	0.00008080632783141551	0.00008080632783141551
1	1_3256	3759679	3760275	-	1.095890927283682e-10	1.095890927283682e-10
1	1_3257	3760279	3761631	-	0.00002118377955465305	0.00002118377955465305
1	1_3258	3761628	3764132	-	0.004286916077901527	0.004286916077901527
1	1_3259	3764129	3765505	-	0.012851649725788842	0.012851649725788842
1	1_3260	3765505	3766260	-	0.0000693454711946392	0.0000693454711946392
1	1_3261	3766257	3767597	-	0.000018613398178798116	0.000018613398178798116
1	1_3262	3767597	3768316	-	0.0006332012816173607	0.0006332012816173607
1	1_3263	3768313	3768867	-	0.002416260182362611	0.002416260182362611
1	1_3264	3768882	3769241	-	0.0077403537869902206	0.0077403537869902206
1	1_3265	3770091	3770930	+	0.13179300144597544	0.13179300144597544
1	1_3266	3771062	3772030	-	0.3374288943129725	0.3374288943129725
1	1_3267	3772060	3772470	-	0.5331915478064614	0.5331915478064614
1	1_3268	3772805	3773179	+	0.5338341256181126	0.5338341256181126
1	1_3269	3773176	3774759	+	0.5350368869445121	0.5350368869445121
1	1_3270	3774756	3775478	+	0.5368123914067593	0.5368123914067593
1	1_3271	3775475	3776710	+	0.5392227011804811	0.5392227011804811
1	1_3272	3776778	3777077	+	0.5422510306683728	0.5422510306683728
1	1_3273	3777124	3778407	-	0.5459290026621693	0.5459290026621693
1	1_3274	3778505	3779023	+	0.5366739376644233	0.5366739376644233
1	1_3275	3779087	3780016	-	0.5344071977001469	0.5344071977001469
1	1_3276	3780022	3780714	-	0.5327281412879614	0.5327281412879614
1	1_3277	3780981	3781880	+	0.5310736508999238	0.5310736508999238
1	1_3278	3781927	3782379	+	0.5299886209623997	0.5299886209623997
1	1_3279	3782345	3782989	-	0.5239020502284486	0.5239020502284486
1	1_3280	3783006	3784205	-	0.5186147531443641	0.5186147531443641
1	1_3281	3784284	3785180	-	0.5125333690498173	0.5125333690498173
1	1_3282	3785643	3786065	+	0.5072499109492765	0.5072499109492765
1	1_3283	3786361	3787224	-	0.502709207271808	0.502709207271808
1	1_3284	3787462	3787665	+	0.4988638425273553	0.4988638425273553
1	1_3285	3787874	3789559	-	0.5043886081291554	0.5043886081291554
1	1_3286	3789878	3791626	-	0.5107290181751912	0.5107290181751912
1	1_3287	3791846	3792835	+	0.3349655779845349	0.3349655779845349
1	1_3288	3793044	3794210	+	0.3430109499376079	0.3430109499376079
1	1_3289	3794357	3796258	-	0.3520497240133412	0.3520497240133412
1	1_3290	3796821	3797621	+	0.3484187661302828	0.3484187661302828
1	1_3291	3797642	3798592	-	0.34346306583454356	0.34346306583454356
1	1_3292	3799042	3799488	+	0.3383762841420969	0.3383762841420969
1	1_3293	3799485	3800885	+	0.16875521701602464	0.16875521701602464
1	1_3294	3800882	3801202	+	0.17205756261026467	0.17205756261026467
1	1_3295	3801328	3802641	-	0.10056513417587155	0.10056513417587155
1	1_3296	3803019	3803330	-	0.09615913211643938	0.09615913211643938
1	1_3297	3803441	3803965	-	0.03901672749178971	0.03901672749178971
1	1_3298	3804066	3805229	-	0.03372231373653606	0.03372231373653606
1	1_3299	3805291	3805746	-	0.028659593783829592	0.028659593783829592
1	1_3300	3805869	3806006	+	0.029870270078796946	0.029870270078796946
1	1_3301	3806003	3806692	-	0.032777212768236905	0.032777212768236905
1	1_3302	3806779	3807405	+	0.0012608052422889591	0.0012608052422889591
1	1_3303	3807402	3808325	-	0.015085125428916104	0.015085125428916104
1	1_3304	3808322	3808798	-	0.011191613733043322	0.011191613733043322
1	1_3305	3808795	3810249	-	0.014969246990126573	0.014969246990126573
1	1_3306	3810340	3810636	+	0.002562350191577477	0.002562350191577477
1	1_3307	3810715	3811086	-	0.009265896090976758	0.009265896090976758
1	1_3308	3811152	3811643	+	0.01000009440766759	0.01000009440766759
1	1_3309	3811733	3812236	-	0.013044846172947695	0.013044846172947695
1	1_3310	3812262	3813359	-	0.012550848888778611	0.012550848888778611
1	1_3311	3813356	3815137	-	0.016358358467518423	0.016358358467518423
1	1_3312	3815151	3815924	-	0.006175090293561243	0.006175090293561243
1	1_3313	3815929	3816561	-	0.0040711445239899	0.0040711445239899
1	1_3314	3816652	3817941	-	0.03377265545732687	0.03377265545732687
1	1_3315	3818153	3818860	-	0.03195814844522949	0.03195814844522949
1	1_3316	3818857	3820179	-	0.03262856760489592	0.03262856760489592
1	1_3317	3820313	3820912	+	0.028629883309841217	0.028629883309841217
1	1_3318	3821037	3821474	-	0.030789927015346958	0.030789927015346958
1	1_3319	3821579	3822274	-	0.03273517837576301	0.03273517837576301
1	1_3320	3822571	3823206	+	0.000028156443394669392	0.000028156443394669392
1	1_3321	3823532	3824860	-	0.01598139403231958	0.01598139403231958
1	1_3322	3825092	3825757	+	0.022899301280444765	0.022899301280444765
1	1_3323	3825956	3829138	+	0.000029611723893002146	0.000029611723893002146
1	1_3324	3829135	3829839	+	0.00620406615393521	0.00620406615393521
1	1_3325	3829836	3831935	+	0.002329346767784226	0.002329346767784226
1	1_3326	3832108	3833667	+	0.000029209698287551606	0.000029209698287551606
1	1_3327	3833724	3834164	+	0.020781929080977795	0.020781929080977795
1	1_3328	3834161	3834655	+	0.017499134369911618	0.017499134369911618
1	1_3329	3834652	3834810	+	0.01383891881861239	0.01383891881861239
1	1_3330	3834815	3837511	+	0.017483213576904504	0.017483213576904504
1	1_3331	3837929	3838354	+	0.020779224681178064	0.020779224681178064
1	1_3332	3838449	3839174	+	0.0004551096998727994	0.0004551096998727994
1	1_3333	3839171	3840988	+	8.793527557246322e-7	8.793527557246322e-7
1	1_3334	3841115	3841432	+	0.005120470912092421	0.005120470912092421
1	1_3335	3841432	3841854	+	0.000014499333638976672	0.000014499333638976672
1	1_3336	3841854	3843824	+	9.53777083709384e-6	9.53777083709384e-6
1	1_3337	3843821	3844384	+	0.019998329871738225	0.019998329871738225
1	1_3338	3844390	3845820	+	0.01662567980115103	0.01662567980115103
1	1_3339	3845860	3846426	+	0.009649747145876249	0.009649747145876249
1	1_3340	3846410	3847321	-	0.013279130468590526	0.013279130468590526
1	1_3341	3847449	3847865	+	0.02034191744546451	0.02034191744546451
1	1_3342	3847881	3848636	+	0.017008684166853114	0.017008684166853114
1	1_3343	3848633	3849112	-	0.018720705147916343	0.018720705147916343
1	1_3344	3849323	3850087	+	0.013769662684118026	0.013769662684118026
1	1_3345	3850131	3850802	-	0.010578412640521567	0.010578412640521567
1	1_3346	3850934	3852049	-	0.026849098240814568	0.026849098240814568
1	1_3347	3852091	3853590	-	0.02368049557281666	0.02368049557281666
1	1_3348	3853802	3854632	+	0.020728801399202315	0.020728801399202315
1	1_3349	3854711	3855904	-	0.02167579278817223	0.02167579278817223
1	1_3350	3856095	3856937	+	0.02454223304444394	0.02454223304444394
1	1_3351	3857052	3857813	+	0.02711672776232709	0.02711672776232709
1	1_3352	3857966	3859276	+	0.02943022362142417	0.02943022362142417
1	1_3353	3859361	3861091	-	0.000022340724441330125	0.000022340724441330125
1	1_3354	3861269	3863038	+	0.0007672780986395319	0.0007672780986395319
1	1_3355	3863102	3863506	-	0.0003849829720737837	0.0003849829720737837
1	1_3356	3863503	3863745	-	0.21612230305077573	0.21612230305077573
1	1_3357	3863928	3864275	+	0.23341269719214566	0.23341269719214566
1	1_3358	3864421	3865227	+	0.2291959078783244	0.2291959078783244
1	1_3359	3865306	3868173	-	0.22523508100737677	0.22523508100737677
1	1_3360	3868173	3868571	-	0.2251746142690403	0.2251746142690403
1	1_3361	3868610	3868981	-	0.22554134598458947	0.22554134598458947
1	1_3362	3869122	3869946	+	0.22633910568469778	0.22633910568469778
1	1_3363	3869943	3870122	+	0.22908083985762998	0.22908083985762998
1	1_3364	3870141	3870902	-	0.22914420646635836	0.22914420646635836
1	1_3365	3871004	3871939	+	0.22877908700092026	0.22877908700092026
1	1_3366	3871936	3872691	+	0.22614959211955218	0.22614959211955218
1	1_3367	3872740	3873012	-	0.22392901451808667	0.22392901451808667
1	1_3368	3873117	3873692	-	0.2221767083421768	0.2221767083421768
1	1_3369	3873713	3874312	-	0.22087437544643335	0.22087437544643335
1	1_3370	3874415	3875146	-	0.22000841645136474	0.22000841645136474
1	1_3371	3875397	3876062	+	0.22198266084882648	0.22198266084882648
1	1_3372	3876075	3877079	+	0.22443333978987404	0.22443333978987404
1	1_3373	3877076	3877867	+	0.22630219023771755	0.22630219023771755
1	1_3374	3877825	3877980	-	0.22856639748998253	0.22856639748998253
1	1_3375	3878084	3879085	-	0.23132608899626464	0.23132608899626464
1	1_3376	3879162	3880223	-	0.23461008234398417	0.23461008234398417
1	1_3377	3880313	3881302	+	0.09809306692043326	0.09809306692043326
1	1_3378	3881379	3883046	-	0.01947835356038916	0.01947835356038916
1	1_3379	3883043	3884011	-	0.015103261114411813	0.015103261114411813
1	1_3380	3884008	3885747	-	0.020281612964368305	0.020281612964368305
1	1_3381	3885744	3886550	-	0.0006509790942098687	0.0006509790942098687
1	1_3382	3886824	3887102	-	0.000287313509326158	0.000287313509326158
1	1_3383	3887209	3888183	+	0.003632376866150654	0.003632376866150654
1	1_3384	3888545	3889357	+	0.005723808012345033	0.005723808012345033
1	1_3385	3889586	3890791	+	0.017431027143286218	0.017431027143286218
1	1_3386	3890885	3891865	-	0.013739616024506737	0.013739616024506737
1	1_3387	3891865	3892989	-	0.010713074907168323	0.010713074907168323
1	1_3388	3893046	3893144	-	0.014709183685304335	0.014709183685304335
1	1_3389	3893287	3893496	-	0.004893568092492825	0.004893568092492825
1	1_3390	3893611	3894441	-	0.019942506768204804	0.019942506768204804
1	1_3391	3894559	3895737	-	0.01656007214783881	0.01656007214783881
1	1_3392	3895679	3896926	-	0.01908252705419592	0.01908252705419592
1	1_3393	3896970	3897635	-	0.019318476524765038	0.019318476524765038
1	1_3394	3903871	3904875	+	0.024849266392405332	0.024849266392405332
1	1_3395	3904927	3905736	-	0.005953162076430006	0.005953162076430006
1	1_3396	3905838	3906593	-	0.011484106248549869	0.011484106248549869
1	1_3397	3906590	3907402	-	0.019192093243733457	0.019192093243733457
1	1_3398	3907459	3907986	-	0.016048394014081813	0.016048394014081813
1	1_3399	3908129	3908428	-	0.019492255576920157	0.019492255576920157
1	1_3400	3908534	3910681	+	0.004882847356774628	0.004882847356774628
1	1_3401	3910753	3912603	-	0.007530315243907865	0.007530315243907865
1	1_3402	3912726	3913355	-	0.007546326663128736	0.007546326663128736
1	1_3403	3913352	3914266	-	0.013341372530736029	0.013341372530736029
1	1_3404	3914263	3914688	-	0.01840587137556158	0.01840587137556158
1	1_3405	3914736	3915674	-	0.014850159492643518	0.014850159492643518
1	1_3406	3915738	3916610	+	0.01605340587264437	0.01605340587264437
1	1_3407	3916634	3917461	-	0.019535738155901965	0.019535738155901965
1	1_3408	3917407	3918402	-	0.022631495154134477	0.022631495154134477
1	1_3409	3918427	3920010	+	0.00014999242793206112	0.00014999242793206112
1	1_3410	3920291	3921349	+	0.000013896622269462118	0.000013896622269462118
1	1_3411	3921373	3922110	-	0.007308072572169654	0.007308072572169654
1	1_3412	3922423	3922830	+	0.0029999690533113084	0.0029999690533113084
1	1_3413	3922827	3923813	+	0.0031114999741486474	0.0031114999741486474
1	1_3414	3923955	3924548	+	0.00510801468474872	0.00510801468474872
1	1_3415	3924578	3925225	+	0.014474689139968959	0.014474689139968959
1	1_3416	3925255	3925968	+	0.010464468830457903	0.010464468830457903
1	1_3417	3925965	3927284	+	0.007100450622970658	0.007100450622970658
1	1_3418	3927356	3928558	+	0.011760813200009584	0.011760813200009584
1	1_3419	3928664	3929257	-	0.007621741361331532	0.007621741361331532
1	1_3420	3929601	3932576	+	0.01159094247520329	0.01159094247520329
1	1_3421	3932648	3935173	-	0.006463238114541631	0.006463238114541631
1	1_3422	3935637	3936233	+	0.015521014813382953	0.015521014813382953
1	1_3423	3936212	3936550	-	0.013911512952955604	0.013911512952955604
1	1_3424	3936716	3937246	-	0.007290858662759444	0.007290858662759444
1	1_3425	3937258	3937674	-	0.01569217794522687	0.01569217794522687
1	1_3426	3937813	3937977	-	0.026138077661086317	0.026138077661086317
1	1_3427	3937992	3938615	-	0.0248133227535983	0.0248133227535983
1	1_3428	3938720	3938905	-	0.03428517082421984	0.03428517082421984
1	1_3429	3939138	3940268	-	0.03587810387337698	0.03587810387337698
1	1_3430	3940381	3941292	+	0.008195855921586871	0.008195855921586871
1	1_3431	3941289	3942281	+	0.0030011717178635095	0.0030011717178635095
1	1_3432	3942278	3944038	+	0.0010423902247099462	0.0010423902247099462
1	1_3433	3944041	3945009	+	0.0038814798976418287	0.0038814798976418287
1	1_3434	3945013	3945822	+	0.000028366272692963654	0.000028366272692963654
1	1_3435	3945922	3946131	-	0.010383343856816975	0.010383343856816975
1	1_3436	3946328	3947455	+	0.005890156085361946	0.005890156085361946
1	1_3437	3947710	3949260	+	0.012393314113441386	0.012393314113441386
1	1_3438	3949350	3950294	-	0.018794675961682116	0.018794675961682116
1	1_3439	3950449	3951651	+	0.015283715550603833	0.015283715550603833
1	1_3440	3951669	3952343	+	0.021243068802016422	0.021243068802016422
1	1_3441	3952363	3953748	-	0.022502633091279124	0.022502633091279124
1	1_3442	3953745	3954221	-	0.025284722193947853	0.025284722193947853
1	1_3443	3954268	3955410	+	0.0002754889581969747	0.0002754889581969747
1	1_3444	3955448	3956296	+	0.05408580789970052	0.05408580789970052
1	1_3445	3956296	3956541	+	0.037989846082973976	0.037989846082973976
1	1_3446	3957078	3958184	-	0.023435318615874702	0.023435318615874702
1	1_3447	3958199	3959191	-	0.011096168794762561	0.011096168794762561
1	1_3448	3959224	3959892	-	0.0077462847220540285	0.0077462847220540285
1	1_3449	3959897	3960649	-	0.006997743420011821	0.006997743420011821
1	1_3450	3960798	3961760	+	0.010583221091824836	0.010583221091824836
1	1_3451	3961834	3962943	-	0.005727522571217096	0.005727522571217096
1	1_3452	3963207	3964943	+	0.010244212916930841	0.010244212916930841
1	1_3453	3965178	3966041	+	0.005745314995461769	0.005745314995461769
1	1_3454	3966067	3966510	+	0.012415303566766313	0.012415303566766313
1	1_3455	3966642	3967001	+	0.00026256746892205197	0.00026256746892205197
1	1_3456	3966998	3967606	+	0.00013189278204888598	0.00013189278204888598
1	1_3457	3967653	3968141	+	0.00967963173928404	0.00967963173928404
1	1_3458	3968228	3968836	-	0.009741131520927423	0.009741131520927423
1	1_3459	3968959	3970974	-	5.252639114758633e-6	5.252639114758633e-6
1	1_3460	3971179	3971739	-	0.0007447402458455676	0.0007447402458455676
1	1_3461	3971806	3972861	-	9.186788125634351e-6	9.186788125634351e-6
1	1_3462	3972962	3973069	-	0.01381831223499409	0.01381831223499409
1	1_3463	3973086	3974228	-	0.009731836430134736	0.009731836430134736
1	1_3464	3974267	3975709	-	0.013804062633918646	0.013804062633918646
1	1_3465	3975852	3976373	+	0.00023061287328193065	0.00023061287328193065
1	1_3466	3976539	3978179	+	0.0000707627286380412	0.0000707627286380412
1	1_3467	3978308	3979018	-	0.018224031649202138	0.018224031649202138
1	1_3468	3979139	3979897	-	0.02079429376683005	0.02079429376683005
1	1_3469	3980023	3980853	-	0.017508007039731086	0.017508007039731086
