sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
CP042324.1	CP042324.1_3745	4171924	4172697	-	PF13641	Pfam	6.12886992561882e-16	2.215788114829653e-19	4	196	0.008061036314925135
CP042324.1	CP042324.1_3745	4171924	4172697	-	PF10111	Pfam	6.962564934791207e-12	2.517196288789301e-15	5	107	0.008061036314925135
CP042324.1	CP042324.1_3745	4171924	4172697	-	PF00535	Pfam	1.833940891419725e-29	6.630299679753164e-33	5	116	0.008061036314925135
CP042324.1	CP042324.1_3746	4172782	4174545	-	PF01336	Pfam	2.253039123172298e-15	8.145477668735712e-19	21	104	5.241896402457466e-6
CP042324.1	CP042324.1_3746	4172782	4174545	-	PF00152	Pfam	1.0273953739405544e-94	3.7143722846730096e-98	122	555	5.241896402457466e-6
CP042324.1	CP042324.1_3746	4172782	4174545	-	PF02938	Pfam	3.240749710517696e-20	1.1716376393773305e-23	315	403	5.241896402457466e-6
CP042324.1	CP042324.1_3747	4174752	4176920	+	PF13185	Pfam	1.3817608329786838e-11	4.995520003538264e-15	164	299	0.0033386324204344123
CP042324.1	CP042324.1_3748	4176848	4177936	-	PF01594	Pfam	1.5951619951561823e-54	5.767035412712156e-58	17	329	0.00032296766653898927
CP042324.1	CP042324.1_3749	4178002	4178979	-	PF02678	Pfam	5.046405331719001e-32	1.8244415515976144e-35	41	146	0.004136033365598748
CP042324.1	CP042324.1_3751	4179719	4181545	+	PF02770	Pfam	5.910341756917714e-17	2.13678299237806e-20	162	272	0.0003644505195946445
CP042324.1	CP042324.1_3751	4179719	4181545	+	PF00441	Pfam	7.87743242713008e-17	2.8479509859472453e-20	286	452	0.0003644505195946445
CP042324.1	CP042324.1_3751	4179719	4181545	+	PF12806	Pfam	3.996634311128437e-27	1.4449147907188855e-30	471	604	0.0003644505195946445
CP042324.1	CP042324.1_3752	4181644	4182942	+	PF02127	Pfam	2.6233855797673824e-121	9.484401951436668e-125	18	429	0.0000647538438753998
CP042324.1	CP042324.1_3754	4183368	4183823	-	PF07883	Pfam	1.055540992480702e-10	3.8161279554616846e-14	53	110	0.012178797304939436
CP042324.1	CP042324.1_3755	4183824	4184828	+	PF01965	Pfam	4.102332816697294e-15	1.4831282779093616e-18	13	181	0.0148974688550926
CP042324.1	CP042324.1_3755	4183824	4184828	+	PF00165	Pfam	1.5378763261335368e-9	5.559928872500133e-13	233	272	0.0148974688550926
CP042324.1	CP042324.1_3755	4183824	4184828	+	PF12833	Pfam	7.201986783374593e-19	2.603755163909831e-22	244	323	0.0148974688550926
CP042324.1	CP042324.1_3757	4185342	4185800	-	PF11066	Pfam	2.8766606008941543e-8	1.0400074479009958e-11	17	141	0.02927182401758948
CP042324.1	CP042324.1_3758	4185868	4186662	-	PF00795	Pfam	4.383432577947493e-51	1.5847550896411762e-54	4	246	0.019725527111339805
CP042324.1	CP042324.1_3759	4186844	4187668	+	PF11716	Pfam	5.041081916382468e-24	1.8225169618157874e-27	17	153	0.021439981188464907
CP042324.1	CP042324.1_3760	4187793	4189103	-	PF07690	Pfam	6.762057912973092e-33	2.4447064038225203e-36	31	374	0.02315016925527119
CP042324.1	CP042324.1_3760	4187793	4189103	-	PF07690	Pfam	1.8734977113110928e-8	6.773310597653988e-12	244	404	0.02315016925527119
CP042324.1	CP042324.1_3761	4189100	4189750	-	PF00392	Pfam	1.5047077138098324e-17	5.440013426644368e-21	11	72	0.024462903423756996
CP042324.1	CP042324.1_3761	4189100	4189750	-	PF13412	Pfam	1.00010292389462e-6	3.615701098679031e-10	35	63	0.024462903423756996
CP042324.1	CP042324.1_3761	4189100	4189750	-	PF07729	Pfam	6.619449749096402e-24	2.3931488608446863e-27	82	204	0.024462903423756996
CP042324.1	CP042324.1_3762	4189972	4190916	+	PF00768	Pfam	1.3332018428823599e-45	4.8199632786780904e-49	52	293	0.037693549675802435
CP042324.1	CP042324.1_3763	4191034	4191381	+	PF00392	Pfam	1.6549504592098008e-18	5.983190380368043e-22	14	76	0.023883589794255814
CP042324.1	CP042324.1_3766	4193567	4194976	-	PF02817	Pfam	1.9780007705443138e-14	7.15112353775963e-18	168	202	0.008034465429890792
CP042324.1	CP042324.1_3769	4197537	4198211	+	PF00072	Pfam	9.231167611055781e-25	3.3373707921387495e-28	15	126	0.028857850741037583
CP042324.1	CP042324.1_3769	4197537	4198211	+	PF00196	Pfam	7.265660073225891e-15	2.6267751530100836e-18	162	215	0.028857850741037583
CP042324.1	CP042324.1_3771	4198830	4200455	-	PF07714	Pfam	4.4604020079178255e-30	1.6125820708307396e-33	40	292	0.024480421449052266
CP042324.1	CP042324.1_3772	4200802	4202472	+	PF07714	Pfam	8.06206355960445e-31	2.914701214607538e-34	22	276	0.0001165322365609319
CP042324.1	CP042324.1_3772	4200802	4202472	+	PF03793	Pfam	7.086314366626281e-12	2.5619357796913526e-15	486	550	0.0001165322365609319
CP042324.1	CP042324.1_3775	4204136	4205116	-	PF08240	Pfam	8.599931275604457e-9	3.1091580895171572e-12	28	87	0.017647796770510964
CP042324.1	CP042324.1_3775	4204136	4205116	-	PF00107	Pfam	1.5321088716478122e-29	5.539077627070905e-33	151	266	0.017647796770510964
CP042324.1	CP042324.1_3775	4204136	4205116	-	PF13602	Pfam	1.1544529045618016e-21	4.173727059153296e-25	183	323	0.017647796770510964
CP042324.1	CP042324.1_3776	4205259	4206287	+	PF00005	Pfam	2.6097285191078657e-28	9.435027184048684e-32	26	168	0.02331918043155871
CP042324.1	CP042324.1_3776	4205259	4206287	+	PF13304	Pfam	2.5161956457270865e-7	9.096875074935236e-11	140	198	0.02331918043155871
CP042324.1	CP042324.1_3777	4206284	4207132	+	PF01061	Pfam	4.5383636008771545e-34	1.6407677515824855e-37	42	248	0.026396084578647786
CP042324.1	CP042324.1_3777	4206284	4207132	+	PF12698	Pfam	1.904029680530647e-15	6.883693711246013e-19	84	272	0.026396084578647786
CP042324.1	CP042324.1_3778	4207205	4208311	-	PF07885	Pfam	1.1610800823369449e-14	4.197686487118384e-18	46	128	6.63648880892754e-6
CP042324.1	CP042324.1_3778	4207205	4208311	-	PF02254	Pfam	2.7821912797143453e-26	1.0058536803016433e-29	149	265	6.63648880892754e-6
CP042324.1	CP042324.1_3779	4208299	4209696	-	PF03453	Pfam	7.331944633632558e-33	2.650739202325581e-36	76	228	0.004069026298482751
CP042324.1	CP042324.1_3779	4208299	4209696	-	PF00994	Pfam	2.6227785788832838e-24	9.482207443540433e-28	242	376	0.004069026298482751
CP042324.1	CP042324.1_3779	4208299	4209696	-	PF03454	Pfam	8.083863218808387e-10	2.922582508607515e-13	389	452	0.004069026298482751
CP042324.1	CP042324.1_3780	4209696	4210706	-	PF12804	Pfam	5.375169307073364e-31	1.943300544856603e-34	32	178	0.007043216080824017
CP042324.1	CP042324.1_3781	4210831	4212306	-	PF02817	Pfam	4.331505557944395e-14	1.5659817635373807e-17	191	225	0.005928231540751782
CP042324.1	CP042324.1_3783	4213307	4214473	-	PF13292	Pfam	6.82494624056847e-7	2.4674426032423973e-10	149	212	0.018181765519844937
CP042324.1	CP042324.1_3784	4214649	4215176	+	PF13404	Pfam	1.7670130966267788e-13	6.388333682670928e-17	31	71	0.014791364996364667
CP042324.1	CP042324.1_3784	4214649	4215176	+	PF13412	Pfam	2.9060073384367153e-15	1.050617259015443e-18	31	78	0.014791364996364667
CP042324.1	CP042324.1_3784	4214649	4215176	+	PF01037	Pfam	2.644794988560638e-12	9.561804007811417e-16	104	168	0.014791364996364667
CP042324.1	CP042324.1_3785	4215212	4215841	-	PF00440	Pfam	2.469789254991549e-16	8.9291007049586e-20	14	59	0.011455755316158393
CP042324.1	CP042324.1_3786	4215838	4217352	-	PF02737	Pfam	1.7759618900171712e-56	6.420686514884928e-60	10	188	0.01916214606157592
CP042324.1	CP042324.1_3786	4215838	4217352	-	PF00725	Pfam	6.65423065320147e-29	2.405723301952809e-32	190	287	0.01916214606157592
CP042324.1	CP042324.1_3786	4215838	4217352	-	PF00725	Pfam	2.479480621430381e-16	8.964138183045484e-20	413	496	0.01916214606157592
CP042324.1	CP042324.1_3787	4217511	4219202	+	PF00171	Pfam	4.211627322704772e-34	1.5226418375649934e-37	93	529	0.010094347656188446
CP042324.1	CP042324.1_3788	4219213	4219998	-	PF00588	Pfam	4.472007782503741e-25	1.6167779401676575e-28	119	249	0.0023543778232545825
CP042324.1	CP042324.1_3791	4222558	4222887	-	PF00581	Pfam	3.896138123116671e-13	1.4085821124789121e-16	11	93	0.00750410716806322
CP042324.1	CP042324.1_3795	4227409	4228281	+	PF16697	Pfam	9.301115239294448e-13	3.3626591609885926e-16	206	283	0.004234557744358194
CP042324.1	CP042324.1_3795	4227409	4228281	+	PF00498	Pfam	6.659845964951928e-15	2.407753421891514e-18	218	279	0.004234557744358194
CP042324.1	CP042324.1_3796	4228292	4228810	+	PF16697	Pfam	9.603018920122038e-16	3.4718072740860585e-19	82	171	0.0017392387798212008
CP042324.1	CP042324.1_3796	4228292	4228810	+	PF00498	Pfam	9.752214366420647e-17	3.525746336377674e-20	99	164	0.0017392387798212008
CP042324.1	CP042324.1_3797	4228904	4230499	+	PF00481	Pfam	6.69512302694349e-13	2.4205072403989477e-16	38	246	0.00015725854545980367
CP042324.1	CP042324.1_3797	4228904	4230499	+	PF13672	Pfam	1.0447404421598793e-10	3.7770804127255217e-14	44	224	0.00015725854545980367
CP042324.1	CP042324.1_3798	4230527	4231966	+	PF01098	Pfam	4.4127630107813585e-77	1.5953590060670132e-80	87	458	0.000781108953699569
CP042324.1	CP042324.1_3799	4231963	4233435	+	PF00905	Pfam	9.169897817160514e-71	3.3152197459004027e-74	157	483	0.008419112495515782
CP042324.1	CP042324.1_3800	4233626	4235647	+	PF07714	Pfam	6.764211542156262e-35	2.445485011625547e-38	13	263	0.000028236380544136982
CP042324.1	CP042324.1_3800	4233626	4235647	+	PF03793	Pfam	4.320041094378319e-12	1.5618369827831954e-15	383	445	0.000028236380544136982
CP042324.1	CP042324.1_3800	4233626	4235647	+	PF03793	Pfam	1.3657781978530136e-18	4.937737519352906e-22	450	511	0.000028236380544136982
CP042324.1	CP042324.1_3800	4233626	4235647	+	PF03793	Pfam	1.3671128237395486e-12	4.942562631017891e-16	517	580	0.000028236380544136982
CP042324.1	CP042324.1_3800	4233626	4235647	+	PF03793	Pfam	9.878494157434887e-11	3.5714006353705305e-14	586	646	0.000028236380544136982
CP042324.1	CP042324.1_3801	4235726	4236487	-	PF04203	Pfam	3.210659857454665e-23	1.1607591675541088e-26	100	237	0.003885690673099479
CP042324.1	CP042324.1_3802	4236501	4237559	-	PF04203	Pfam	3.1896850560866495e-28	1.1531760867992226e-31	200	337	0.007401615250582904
CP042324.1	CP042324.1_3807	4239887	4240780	-	PF01694	Pfam	3.7868624531218035e-39	1.3690753626615343e-42	130	265	0.002920740029725049
CP042324.1	CP042324.1_3808	4240885	4241418	-	PF00160	Pfam	3.2360055443387117e-43	1.1699224672229615e-46	7	171	0.13429535001682774
CP042324.1	CP042324.1_3810	4242547	4243323	-	PF01255	Pfam	6.187540009477514e-63	2.2369992803606344e-66	34	257	0.947186311523651
CP042324.1	CP042324.1_3812	4244608	4246338	+	PF07714	Pfam	3.6993533800276136e-17	1.3374379537337722e-20	11	247	0.972194591127648
CP042324.1	CP042324.1_3815	4248302	4248691	+	PF19871	Pfam	2.4154226580044236e-18	8.732547570514908e-22	67	99	0.9984583632107881
CP042324.1	CP042324.1_3816	4248839	4249627	+	PF00392	Pfam	2.801370891752608e-16	1.0127877410530036e-19	5	67	0.9912910293290091
CP042324.1	CP042324.1_3816	4248839	4249627	+	PF07702	Pfam	2.5794286605436738e-20	9.325483226839023e-24	117	251	0.9912910293290091
CP042324.1	CP042324.1_3817	4249624	4250418	+	PF00535	Pfam	3.17700202546011e-10	1.1485907539624405e-13	11	119	0.9906638872107636
CP042324.1	CP042324.1_3817	4249624	4250418	+	PF13641	Pfam	1.1898338645189345e-7	4.301640869555078e-11	73	206	0.9906638872107636
CP042324.1	CP042324.1_3818	4250549	4251541	-	PF05050	Pfam	9.855449534947304e-14	3.5630692461848533e-17	116	281	0.9905470892427799
CP042324.1	CP042324.1_3819	4251484	4251696	-	PF06902	Pfam	7.496235017136291e-7	2.710135581032643e-10	1	62	0.990989067041942
CP042324.1	CP042324.1_3819	4251484	4251696	-	PF13459	Pfam	1.1024919209586136e-7	3.985871008527164e-11	3	60	0.990989067041942
CP042324.1	CP042324.1_3819	4251484	4251696	-	PF13370	Pfam	1.1544029703111556e-10	4.173546530409095e-14	5	59	0.990989067041942
CP042324.1	CP042324.1_3821	4252901	4257922	+	PF13191	Pfam	1.0653534747860339e-6	3.8516033072524726e-10	152	193	0.9958117199209278
CP042324.1	CP042324.1_3822	4258263	4258463	-	PF19943	Pfam	1.3672331513836493e-28	4.942997655038501e-32	30	66	0.998468406978331
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF00521	Pfam	4.3154272605437166e-149	1.560168930059189e-152	44	487	0.02117727407288807
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF03989	Pfam	5.683346168470715e-15	2.054716619114503e-18	519	564	0.02117727407288807
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF03989	Pfam	9.994714147415065e-10	3.6134179853272107e-13	570	608	0.02117727407288807
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF03989	Pfam	2.4191747538262142e-8	8.746112631331216e-12	626	674	0.02117727407288807
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF03989	Pfam	4.871055777315976e-13	1.761046918769333e-16	678	726	0.02117727407288807
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF03989	Pfam	1.1548146133929007e-13	4.175034755578094e-17	732	777	0.02117727407288807
CP042324.1	CP042324.1_3825	4260776	4263370	-	PF03989	Pfam	6.60786336295197e-11	2.3889600010672344e-14	781	825	0.02117727407288807
CP042324.1	CP042324.1_3826	4263413	4265497	-	PF02518	Pfam	3.702360984884351e-20	1.33852530183816e-23	68	207	0.005185027780535766
CP042324.1	CP042324.1_3826	4263413	4265497	-	PF00204	Pfam	5.696405361019869e-63	2.059437946861847e-66	273	445	0.005185027780535766
CP042324.1	CP042324.1_3826	4263413	4265497	-	PF01751	Pfam	4.443836789789353e-18	1.6065931994900047e-21	474	585	0.005185027780535766
CP042324.1	CP042324.1_3826	4263413	4265497	-	PF00986	Pfam	2.93887259566141e-25	1.0624991307524982e-28	625	683	0.005185027780535766
CP042324.1	CP042324.1_3827	4265908	4266480	-	PF05258	Pfam	4.988664193988141e-25	1.8035662306537025e-28	73	161	0.00010839520470901455
CP042324.1	CP042324.1_3828	4266477	4267598	-	PF13175	Pfam	4.138731471289975e-7	1.4962875890419288e-10	1	48	3.225592555015851e-6
CP042324.1	CP042324.1_3828	4266477	4267598	-	PF02463	Pfam	3.8074055959112357e-19	1.376502384638914e-22	3	348	3.225592555015851e-6
CP042324.1	CP042324.1_3828	4266477	4267598	-	PF13476	Pfam	2.905528423056823e-10	1.0504441153495384e-13	6	88	3.225592555015851e-6
CP042324.1	CP042324.1_3829	4267629	4268504	-	PF00393	Pfam	5.727823069677717e-28	2.070796482168372e-31	160	270	0.036367225308377
CP042324.1	CP042324.1_3830	4268748	4269878	-	PF00712	Pfam	4.335885839077106e-40	1.5675653792758879e-43	1	118	0.0006629203785116166
CP042324.1	CP042324.1_3830	4268748	4269878	-	PF02767	Pfam	1.0641569061864153e-34	3.8472773180998385e-38	127	246	0.0006629203785116166
CP042324.1	CP042324.1_3830	4268748	4269878	-	PF00712	Pfam	1.0770286149236462e-8	3.893812779911953e-12	130	218	0.0006629203785116166
CP042324.1	CP042324.1_3830	4268748	4269878	-	PF02768	Pfam	1.1121833161492476e-37	4.020908590561271e-41	248	372	0.0006629203785116166
CP042324.1	CP042324.1_3831	4270813	4272783	-	PF00308	Pfam	1.928860614563988e-104	6.973465707028157e-108	317	534	0.000031146687211595114
CP042324.1	CP042324.1_3831	4270813	4272783	-	PF01695	Pfam	1.859365461866028e-10	6.72221786647154e-14	353	456	0.000031146687211595114
CP042324.1	CP042324.1_3831	4270813	4272783	-	PF08299	Pfam	1.9680625541133686e-29	7.115193615738859e-33	566	632	0.000031146687211595114
CP042324.1	CP042324.1_3833	4273689	4274063	+	PF01809	Pfam	6.01209146923959e-29	2.1735688608964533e-32	5	68	0.00003231504604644401
CP042324.1	CP042324.1_3834	4274067	4275362	+	PF02096	Pfam	6.925189012689472e-60	2.5036836633006045e-63	38	255	0.00007533575266577574
CP042324.1	CP042324.1_3835	4275378	4275890	+	PF13083	Pfam	6.585790279812018e-8	2.3809798553188783e-11	27	97	0.0007290420623305774
CP042324.1	CP042324.1_3835	4275378	4275890	+	PF01424	Pfam	3.5073359467462443e-17	1.2680173343261911e-20	112	168	0.0007290420623305774
CP042324.1	CP042324.1_3836	4276015	4276734	+	PF02527	Pfam	1.435639493292934e-57	5.1903090863808176e-61	23	198	0.00009332868222394768
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF10609	Pfam	8.543438139658478e-11	3.088733962277107e-14	64	194	0.00040676412826381336
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF13614	Pfam	1.4755728690653873e-56	5.334681377676744e-60	65	240	0.00040676412826381336
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF09140	Pfam	8.012394888538742e-9	2.8967443559431462e-12	66	104	0.00040676412826381336
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF06564	Pfam	1.275781658436341e-7	4.6123704209556796e-11	67	217	0.00040676412826381336
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF01656	Pfam	8.163759018953049e-27	2.9514674688911964e-30	68	292	0.00040676412826381336
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF02374	Pfam	1.4132049165104525e-7	5.109200710449937e-11	69	118	0.00040676412826381336
CP042324.1	CP042324.1_3837	4277088	4278113	+	PF00142	Pfam	7.145351901784955e-10	2.583279790956238e-13	72	313	0.00040676412826381336
CP042324.1	CP042324.1_3838	4278350	4279216	+	PF02195	Pfam	5.459196632674508e-28	1.9736791875178986e-31	7	95	0.014150292901646482
CP042324.1	CP042324.1_3838	4278350	4279216	+	PF17762	Pfam	6.322301208622415e-19	2.285719887426759e-22	146	195	0.014150292901646482
CP042324.1	CP042324.1_3839	4279554	4280171	+	PF00583	Pfam	1.341231569583214e-7	4.8489933824411204e-11	54	136	0.009513999456532092
CP042324.1	CP042324.1_3840	4280247	4280579	-	PF00085	Pfam	2.392385851882345e-33	8.64926193739098e-37	6	105	0.0024206721451390215
CP042324.1	CP042324.1_3840	4280247	4280579	-	PF08534	Pfam	1.2820950277936782e-6	4.635195328249017e-10	19	65	0.0024206721451390215
CP042324.1	CP042324.1_3840	4280247	4280579	-	PF13098	Pfam	5.307764544037958e-8	1.9189315054367166e-11	19	99	0.0024206721451390215
CP042324.1	CP042324.1_3840	4280247	4280579	-	PF13905	Pfam	1.0690234005119165e-8	3.8648712961385264e-12	22	64	0.0024206721451390215
CP042324.1	CP042324.1_3840	4280247	4280579	-	PF13192	Pfam	1.6477004884407176e-6	5.95697935083412e-10	33	102	0.0024206721451390215
CP042324.1	CP042324.1_3841	4280618	4281586	-	PF13738	Pfam	6.528834051405148e-13	2.3603883049187085e-16	83	278	0.005104457996810024
CP042324.1	CP042324.1_3841	4280618	4281586	-	PF00070	Pfam	1.2746102404823078e-17	4.608135359661272e-21	149	220	0.005104457996810024
CP042324.1	CP042324.1_3843	4282612	4283322	-	PF07638	Pfam	8.02016813562725e-7	2.8995546405015363e-10	15	181	0.003864811639176569
CP042324.1	CP042324.1_3843	4282612	4283322	-	PF04542	Pfam	5.576983455956145e-18	2.016262999261079e-21	30	97	0.003864811639176569
CP042324.1	CP042324.1_3843	4282612	4283322	-	PF04545	Pfam	1.6848159231249382e-8	6.09116385800773e-12	135	182	0.003864811639176569
CP042324.1	CP042324.1_3845	4285182	4287617	-	PF03023	Pfam	4.368147135420264e-147	1.5792288992842603e-150	300	777	0.005918897950332775
CP042324.1	CP042324.1_3845	4285182	4287617	-	PF14667	Pfam	5.317215402584345e-11	1.922348301729698e-14	642	794	0.005918897950332775
CP042324.1	CP042324.1_3847	4290155	4291702	+	PF01743	Pfam	5.443754739249108e-32	1.9680964350141386e-35	78	200	0.0021836167398515986
CP042324.1	CP042324.1_3847	4290155	4291702	+	PF12627	Pfam	4.63904541764498e-22	1.6771675407248663e-25	227	287	0.0021836167398515986
CP042324.1	CP042324.1_3847	4290155	4291702	+	PF01966	Pfam	1.0874908654584198e-15	3.931637257622631e-19	302	393	0.0021836167398515986
CP042324.1	CP042324.1_3849	4292424	4293701	-	PF07690	Pfam	1.1981315766641669e-14	4.33163982886539e-18	43	380	0.015580695041254273
CP042324.1	CP042324.1_3852	4295938	4298637	+	PF00912	Pfam	3.017265289405294e-54	1.0908406686208582e-57	174	351	0.001779587310077418
CP042324.1	CP042324.1_3852	4295938	4298637	+	PF00905	Pfam	6.3131086462378914e-24	2.282396473694104e-27	556	734	0.001779587310077418
CP042324.1	CP042324.1_3853	4298767	4300266	+	PF09594	Pfam	1.2733024589430598e-13	4.6034072991433836e-17	122	353	0.000034277066158957196
CP042324.1	CP042324.1_3854	4300344	4301375	-	PF01168	Pfam	5.365178500771987e-15	1.9396885396861847e-18	7	153	0.006343345776135865
CP042324.1	CP042324.1_3857	4303277	4303567	+	PF01250	Pfam	9.944048299690511e-30	3.595100614494039e-33	3	92	0.00025584831220036623
CP042324.1	CP042324.1_3858	4303648	4304247	+	PF00436	Pfam	3.764262596882414e-31	1.3609047711071633e-34	7	107	0.0005377465118517648
CP042324.1	CP042324.1_3859	4304293	4304529	+	PF01084	Pfam	4.788892143605413e-25	1.7313420620410025e-28	20	71	0.00004062886716788402
CP042324.1	CP042324.1_3860	4304548	4304994	+	PF01281	Pfam	1.9699863367593471e-22	7.122148722918825e-26	1	45	0.00032470383789876033
CP042324.1	CP042324.1_3860	4304548	4304994	+	PF03948	Pfam	5.310254677966959e-29	1.9198317707761963e-32	63	147	0.00032470383789876033
CP042324.1	CP042324.1_3861	4305095	4306432	-	PF14667	Pfam	4.410894338552248e-11	1.5946834195778193e-14	138	248	0.0033661191253463217
CP042324.1	CP042324.1_3862	4306892	4308367	+	PF00772	Pfam	1.364934236674151e-36	4.934686322032361e-40	56	157	0.000016551094625186902
CP042324.1	CP042324.1_3862	4306892	4308367	+	PF03796	Pfam	7.195624936836982e-107	2.6014551470849536e-110	231	486	0.000016551094625186902
CP042324.1	CP042324.1_3862	4306892	4308367	+	PF13481	Pfam	9.154565331992166e-15	3.3096765480810434e-18	240	412	0.000016551094625186902
CP042324.1	CP042324.1_3864	4309922	4310374	-	PF13527	Pfam	3.1690396545657084e-7	1.1457120949261418e-10	5	140	0.00315346919017944
CP042324.1	CP042324.1_3864	4309922	4310374	-	PF00583	Pfam	2.5766498359525365e-18	9.315436861722837e-22	38	139	0.00315346919017944
CP042324.1	CP042324.1_3864	4309922	4310374	-	PF13673	Pfam	6.98805580080413e-11	2.5264120754895626e-14	48	143	0.00315346919017944
CP042324.1	CP042324.1_3864	4309922	4310374	-	PF13508	Pfam	1.1529987533303433e-13	4.168469824043179e-17	51	140	0.00315346919017944
CP042324.1	CP042324.1_3865	4310421	4310885	-	PF12802	Pfam	7.3207279954565e-12	2.6466840186032176e-15	37	100	0.004713039618045058
CP042324.1	CP042324.1_3865	4310421	4310885	-	PF01047	Pfam	2.251577648546037e-10	8.140193957144023e-14	59	101	0.004713039618045058
CP042324.1	CP042324.1_3866	4310975	4312240	+	PF07690	Pfam	3.601052668243167e-39	1.3018990123800313e-42	25	345	0.0021037788564990984
CP042324.1	CP042324.1_3866	4310975	4312240	+	PF06779	Pfam	9.572162600784482e-9	3.4606516994882434e-12	30	387	0.0021037788564990984
CP042324.1	CP042324.1_3867	4312389	4312808	+	PF03928	Pfam	1.4877948146624565e-30	5.378867731968389e-34	9	135	0.0012933124125721052
CP042324.1	CP042324.1_3868	4312926	4313792	-	PF00583	Pfam	1.0660693757372198e-6	3.854191524718799e-10	36	125	0.004638686743389137
CP042324.1	CP042324.1_3868	4312926	4313792	-	PF13508	Pfam	5.119957452376635e-7	1.8510330630428906e-10	61	126	0.004638686743389137
CP042324.1	CP042324.1_3868	4312926	4313792	-	PF13673	Pfam	9.47557425591328e-10	3.425731835109646e-13	76	132	0.004638686743389137
CP042324.1	CP042324.1_3869	4313871	4314353	-	PF00293	Pfam	3.397273785974099e-14	1.2282262422176786e-17	9	113	0.007973674797138043
CP042324.1	CP042324.1_3870	4314424	4315380	-	PF00126	Pfam	5.622565216530877e-22	2.0327423053256965e-25	21	78	0.00751414895530594
CP042324.1	CP042324.1_3870	4314424	4315380	-	PF03466	Pfam	6.347188990668917e-27	2.294717639432002e-30	107	314	0.00751414895530594
CP042324.1	CP042324.1_3871	4315582	4316760	-	PF01053	Pfam	2.3449796108095846e-81	8.477872779499583e-85	55	387	0.009021859489595146
CP042324.1	CP042324.1_3873	4317257	4317634	-	PF04020	Pfam	1.0184385370690709e-32	3.681990372628601e-36	3	115	0.011370990947077783
CP042324.1	CP042324.1_3874	4317694	4318011	+	PF07883	Pfam	1.2580228339458936e-15	4.548166427859341e-19	33	100	0.013713016958432354
CP042324.1	CP042324.1_3879	4321791	4323629	+	PF13667	Pfam	1.9765389242301239e-22	7.145838482393795e-26	39	102	0.00004823377218356932
CP042324.1	CP042324.1_3879	4321791	4323629	+	PF01964	Pfam	8.773508281945415e-199	3.1719118879050666e-202	149	569	0.00004823377218356932
CP042324.1	CP042324.1_3883	4327611	4328390	-	PF00392	Pfam	1.1305558962782524e-22	4.087331512213494e-26	10	73	0.013869545435552
CP042324.1	CP042324.1_3883	4327611	4328390	-	PF07702	Pfam	6.180727791760854e-8	2.2345364395375468e-11	190	240	0.013869545435552
CP042324.1	CP042324.1_3885	4328906	4330207	+	PF01580	Pfam	1.4013956731964033e-13	5.0665064106883706e-17	169	264	0.020191896815970625
CP042324.1	CP042324.1_3885	4328906	4330207	+	PF01580	Pfam	5.324157938048434e-7	1.924858256705869e-10	272	328	0.020191896815970625
CP042324.1	CP042324.1_3889	4332195	4333760	-	PF00239	Pfam	8.30144353828047e-12	3.0012449523790567e-15	37	188	0.007132168319912788
CP042324.1	CP042324.1_3889	4332195	4333760	-	PF07508	Pfam	1.4452268154493273e-13	5.224970410156643e-17	212	307	0.007132168319912788
CP042324.1	CP042324.1_3889	4332195	4333760	-	PF13408	Pfam	4.065012526225919e-12	1.4696357650852926e-15	323	387	0.007132168319912788
CP042324.1	CP042324.1_3893	4336572	4337663	-	PF00149	Pfam	5.4021329185597005e-11	1.953048777498084e-14	95	310	0.0303515652065096
CP042324.1	CP042324.1_3894	4338069	4339157	-	PF00356	Pfam	3.0763622746490104e-14	1.1122061730473645e-17	18	62	0.02633485017328259
CP042324.1	CP042324.1_3894	4338069	4339157	-	PF13377	Pfam	6.509235028861021e-32	2.353302613471085e-35	185	344	0.02633485017328259
CP042324.1	CP042324.1_3895	4339570	4340679	+	PF00155	Pfam	3.56902861275492e-51	1.2903212627458134e-54	43	356	0.024409709757072882
CP042324.1	CP042324.1_3898	4343573	4347091	+	PF00664	Pfam	4.082269989426569e-29	1.475874905794132e-32	22	280	0.04339635511060698
CP042324.1	CP042324.1_3898	4343573	4347091	+	PF00005	Pfam	1.806676161345009e-33	6.53172871057487e-37	351	499	0.04339635511060698
CP042324.1	CP042324.1_3898	4343573	4347091	+	PF00664	Pfam	2.685958109951816e-6	9.710622234099118e-10	647	861	0.04339635511060698
CP042324.1	CP042324.1_3898	4343573	4347091	+	PF00005	Pfam	3.056318730110111e-27	1.104959772274082e-30	944	1091	0.04339635511060698
